d,unixTs,cdd90dma
2014-03-14,1394755200,6543519.1625
2014-03-16,1394928000,6441535.4690
2014-03-23,1395532800,5590919.6716
2014-03-24,1395619200,5579427.5179
2014-03-25,1395705600,5417045.7196
2014-03-26,1395792000,5421476.7177
2014-03-27,1395878400,5396351.3614
2014-03-28,1395964800,5432219.6643
2014-03-29,1396051200,5430262.0396
2014-03-30,1396137600,5446974.5157
2014-03-31,1396224000,5460243.4498
2014-04-02,1396396800,5456459.1394
2014-04-03,1396483200,5519348.8318
2014-04-04,1396569600,5452295.0576
2014-04-05,1396656000,5478123.3452
2014-04-07,1396828800,5491503.2577
2014-04-08,1396915200,5459265.3840
2014-04-09,1397001600,5506240.7695
2014-04-10,1397088000,5545665.9438
2014-04-12,1397260800,5457182.2348
2014-04-13,1397347200,5449717.4392
2014-04-14,1397433600,5415537.1113
2014-04-16,1397606400,5493117.0569
2014-04-18,1397779200,5516046.3881
2014-04-20,1397952000,5483419.3432
2014-04-21,1398038400,5473058.9663
2014-04-22,1398124800,5459570.4676
2014-04-23,1398211200,5482675.4676
2014-04-24,1398297600,5470657.1582
2014-04-28,1398643200,5438011.1266
2014-04-29,1398729600,5434120.8676
2014-05-01,1398902400,5418892.5443
2018-09-12,1536710400,5567219.6366
2013-12-02,1385942400,5553588.8412
2014-05-02,1398988800,5402029.2115
2014-05-03,1399075200,5387744.3260
2014-05-07,1399420800,4445557.6364
2014-05-08,1399507200,4425184.9375
2013-12-03,1386028800,5581816.8788
2014-05-09,1399593600,4415456.0990
2013-12-04,1386115200,5610766.3498
2014-05-10,1399680000,4403960.4500
2013-12-05,1386201600,5651552.3224
2014-05-12,1399852800,4355739.6043
2014-05-13,1399939200,4328118.7271
2014-05-14,1400025600,4355846.3150
2014-05-15,1400112000,4345409.0992
2013-12-07,1386374400,5736989.8342
2013-12-08,1386460800,5698201.5628
2013-12-09,1386547200,5690640.5925
2014-05-16,1400198400,4338296.8667
2013-12-10,1386633600,5690066.1425
2013-12-11,1386720000,5696485.5491
2013-12-12,1386806400,5703697.9693
2013-12-13,1386892800,5697018.1631
2013-12-14,1386979200,5721415.6551
2014-05-04,1399161600,5383256.5668
2014-05-05,1399248000,5376240.5739
2014-05-17,1400284800,4319810.2688
2014-05-06,1399334400,4876503.9660
2014-05-18,1400371200,4318346.8582
2014-05-19,1400457600,4279025.2048
2014-05-20,1400544000,4284251.0633
2014-05-21,1400630400,4261729.9411
2014-05-22,1400716800,4261713.4347
2014-05-23,1400803200,4268825.4926
2014-05-24,1400889600,4324660.5709
2014-05-25,1400976000,4334533.9419
2014-05-26,1401062400,4267698.8026
2014-05-27,1401148800,4448327.3881
2014-05-28,1401235200,4448668.4840
2014-05-29,1401321600,4388946.6827
2014-06-05,1401926400,3209821.2144
2014-06-06,1402012800,3206958.9891
2014-06-08,1402185600,2457223.8411
2014-06-09,1402272000,2460082.3675
2014-06-10,1402358400,2485305.9398
2014-06-11,1402444800,2547331.6876
2015-09-09,1441756800,3892073.8862
2010-09-18,1284768000,110196.9119
2021-12-24,1640304000,10165832.1336
2022-12-28,1672185600,10726120.6825
2013-11-23,1385164800,4678614.6716
2013-11-24,1385251200,4719353.0195
2013-11-25,1385337600,4949906.5092
2013-11-26,1385424000,5164853.4195
2013-11-27,1385510400,5242237.1314
2013-11-28,1385596800,5375967.6501
2013-11-29,1385683200,5457594.2795
2013-12-01,1385856000,5523700.2468
2013-01-24,1358985600,1851775.8459
2016-12-25,1482624000,6052595.3100
2014-06-13,1402617600,2894193.7889
2014-06-14,1402704000,2891107.1237
2014-06-15,1402790400,2878145.1400
2014-06-17,1402963200,2834005.5499
2014-06-18,1403049600,2808708.9977
2014-01-07,1389052800,6885839.5325
2024-09-08,1725753600,11136369.6634
2014-01-08,1389139200,6907916.0689
2014-01-11,1389398400,6982792.9277
2014-06-19,1403136000,2739682.9249
2014-01-06,1388966400,6904726.9406
2014-01-09,1389225600,6909742.9380
2014-06-20,1403222400,2719484.8561
2014-06-21,1403308800,2720132.8197
2014-06-22,1403395200,2708871.9300
2014-06-23,1403481600,2715594.9188
2014-06-24,1403568000,2749744.7258
2014-06-25,1403654400,2720877.4829
2014-06-26,1403740800,2708502.8170
2014-06-29,1404000000,2739644.9362
2014-06-30,1404086400,2758730.4963
2014-07-01,1404172800,2771748.0766
2014-07-02,1404259200,2725417.5389
2014-07-03,1404345600,2753749.5732
2014-07-04,1404432000,2690894.2266
2014-07-05,1404518400,2654545.1536
2014-07-07,1404691200,2658883.2206
2014-07-08,1404777600,2602173.0174
2014-07-09,1404864000,2593413.4792
2014-07-10,1404950400,2579675.9441
2014-07-11,1405036800,2581487.8677
2014-07-14,1405296000,2567328.1633
2014-07-15,1405382400,2462619.1664
2014-07-17,1405555200,2441172.5780
2014-07-18,1405641600,2455949.4192
2014-07-20,1405814400,2467609.3875
2014-07-22,1405987200,2465316.6820
2014-07-23,1406073600,2496587.3111
2014-07-24,1406160000,2509428.7369
2014-07-25,1406246400,2516887.5747
2014-07-27,1406419200,2519782.4986
2014-07-28,1406505600,2524839.8717
2014-07-29,1406592000,2540840.5918
2014-07-31,1406764800,2554649.3767
2014-08-01,1406851200,2618382.6910
2014-08-03,1407024000,2623351.2518
2014-08-04,1407110400,2658523.4910
2014-08-05,1407196800,2814438.2642
2014-08-07,1407369600,2843910.3878
2014-08-09,1407542400,2856437.4475
2014-08-10,1407628800,2861118.6510
2014-08-11,1407715200,2867387.5491
2014-08-21,1408579200,2962928.2605
2014-08-22,1408665600,2916444.5430
2014-08-23,1408752000,2917875.2677
2014-08-26,1409011200,2753274.0493
2014-08-27,1409097600,2756042.2571
2014-08-28,1409184000,2798989.7395
2014-08-29,1409270400,2828335.7778
2010-09-25,1285372800,113054.6667
2014-08-31,1409443200,2806166.7532
2014-09-01,1409529600,2816255.7463
2014-09-02,1409616000,2820435.5345
2021-10-10,1633824000,9196524.0460
2014-03-22,1395446400,5599067.2959
2014-09-03,1409702400,2825771.8803
2014-09-04,1409788800,2837449.1557
2014-09-05,1409875200,2866541.2684
2014-09-07,1410048000,2896052.4491
2014-03-17,1395014400,6428742.0593
2014-03-20,1395273600,6346471.0914
2014-03-19,1395187200,6381650.4971
2014-09-08,1410134400,2837412.0015
2014-09-10,1410307200,2507615.6033
2014-09-11,1410393600,2504950.4928
2014-09-12,1410480000,2521702.8104
2014-09-15,1410739200,2538746.3243
2014-09-16,1410825600,2537924.1187
2014-09-17,1410912000,2549349.4170
2014-09-18,1410998400,2581253.9244
2014-09-19,1411084800,2606147.5895
2014-09-20,1411171200,2685598.1804
2014-09-21,1411257600,2687993.6292
2014-09-22,1411344000,2647917.3557
2014-09-23,1411430400,2666398.7613
2014-09-25,1411603200,2657938.0442
2014-09-26,1411689600,2686586.6739
2014-09-27,1411776000,2620814.2085
2014-09-28,1411862400,2608753.4280
2014-10-01,1412121600,2614443.3467
2014-10-03,1412294400,2652820.7337
2014-10-04,1412380800,2688509.4750
2014-10-05,1412467200,2852416.9329
2014-10-06,1412553600,2931564.4822
2014-10-08,1412726400,2928475.8041
2014-10-09,1412812800,2945393.6051
2014-10-11,1412985600,2994841.9150
2014-10-12,1413072000,3013097.9431
2014-10-13,1413158400,3034942.0571
2014-10-15,1413331200,3087351.6535
2014-10-16,1413417600,3089080.5342
2014-10-18,1413590400,3089135.5151
2014-10-19,1413676800,3066516.9727
2014-10-20,1413763200,3064046.6921
2014-10-24,1414108800,3086644.0399
2014-10-25,1414195200,3081888.4549
2014-10-26,1414281600,3061689.8813
2014-10-27,1414368000,3060434.5012
2014-11-05,1415145600,2856169.9321
2014-11-07,1415318400,2960535.6882
2014-11-08,1415404800,2984990.2500
2014-11-09,1415491200,3010813.4247
2014-11-10,1415577600,3011923.7098
2014-11-13,1415836800,3048843.1757
2014-11-14,1415923200,3062062.9979
2014-11-15,1416009600,3053472.5608
2014-11-16,1416096000,3028706.2151
2014-11-17,1416182400,3032608.6117
2014-11-20,1416441600,3029481.5391
2014-11-21,1416528000,3003115.0658
2014-11-22,1416614400,2999438.3925
2014-11-23,1416700800,2968509.7037
2014-11-24,1416787200,2963513.9690
2014-11-25,1416873600,2969562.3223
2021-10-18,1634515200,8772582.0332
2014-11-26,1416960000,2922709.5216
2014-11-27,1417046400,2868393.0108
2014-11-28,1417132800,3328910.9794
2014-11-29,1417219200,3327715.0000
2014-11-30,1417305600,3309743.5742
2014-05-30,1401408000,4342930.5984
2014-06-02,1401667200,4350976.7653
2014-05-31,1401494400,4356782.6355
2014-06-03,1401753600,4334498.9107
2014-12-01,1417392000,3317094.5121
2014-12-02,1417478400,3340414.9004
2014-12-03,1417564800,3331018.2509
2014-12-07,1417910400,3382248.2540
2014-12-08,1417996800,3522496.8482
2014-12-09,1418083200,3662750.9053
2014-12-10,1418169600,3662884.8420
2014-12-11,1418256000,3662587.3180
2014-12-12,1418342400,3670631.4461
2014-12-13,1418428800,3671795.4359
2014-12-14,1418515200,3647694.3684
2014-12-16,1418688000,3647495.6287
2014-12-17,1418774400,3625208.2215
2014-12-18,1418860800,3621963.6843
2014-12-19,1418947200,3557884.8236
2014-12-20,1419033600,3548402.8690
2014-12-23,1419292800,3572205.7638
2014-12-25,1419465600,3724068.6255
2014-12-26,1419552000,3725060.4989
2014-12-27,1419638400,3709660.2957
2014-12-29,1419811200,3661547.5035
2014-12-30,1419897600,3843247.7057
2014-12-31,1419984000,3877545.8858
2015-01-01,1420070400,3845881.2057
2015-01-02,1420156800,3815386.4523
2015-01-03,1420243200,3676260.5128
2015-01-05,1420416000,3647523.2957
2015-01-06,1420502400,3753356.7113
2015-01-08,1420675200,3821480.5324
2015-01-09,1420761600,3842617.6490
2015-01-19,1421625600,4064908.6796
2015-01-21,1421798400,4138410.1538
2015-01-22,1421884800,4109846.9980
2015-01-23,1421971200,4111883.8741
2015-01-24,1422057600,4133999.3206
2015-01-27,1422316800,4224949.2254
2015-01-28,1422403200,4222533.2014
2015-01-29,1422489600,4218175.6270
2015-01-30,1422576000,4204617.8860
2015-02-01,1422748800,4212253.6968
2015-02-04,1423008000,4230474.2491
2015-02-05,1423094400,4149275.9453
2015-02-06,1423180800,4128218.3314
2015-02-07,1423267200,4101406.2399
2015-02-08,1423353600,4088526.9087
2015-02-11,1423612800,4041548.9157
2014-08-13,1407888000,2859981.6517
2015-02-12,1423699200,4027403.2284
2015-02-14,1423872000,4056897.6701
2021-11-29,1638144000,9531055.0136
2014-08-14,1407974400,2874313.9617
2014-08-16,1408147200,2902144.1614
2015-02-15,1423958400,4054004.8154
2015-02-16,1424044800,4048464.3170
2015-02-17,1424131200,4028779.2234
2015-02-18,1424217600,4002583.0369
2014-08-19,1408406400,2929827.0760
2014-08-12,1407801600,2843306.0606
2015-02-19,1424304000,4043717.1667
2015-02-20,1424390400,4244123.1031
2015-02-21,1424476800,4245355.9098
2015-02-22,1424563200,4238156.1750
2015-02-23,1424649600,4247978.7029
2015-02-24,1424736000,4238128.3358
2015-02-25,1424822400,4281250.8339
2015-02-28,1425081600,3856857.3430
2015-03-01,1425168000,3955262.4654
2015-03-03,1425340800,4036474.9971
2015-03-04,1425427200,3968172.7057
2015-03-05,1425513600,4025828.1758
2015-03-06,1425600000,4074719.1876
2015-03-07,1425686400,4127579.5098
2015-03-10,1425945600,4054068.5209
2015-03-17,1426550400,4138638.7160
2015-03-18,1426636800,4150158.4956
2015-03-19,1426723200,4160002.7929
2015-03-20,1426809600,4156623.7374
2015-03-21,1426896000,4150597.0127
2015-03-24,1427155200,3957819.3653
2015-03-26,1427328000,3988385.4919
2015-03-28,1427500800,4014466.5506
2015-03-30,1427673600,3800461.5305
2015-04-01,1427846400,3810595.0179
2015-04-02,1427932800,3895734.0960
2015-04-03,1428019200,3877964.3180
2015-04-04,1428105600,3841467.2534
2015-04-05,1428192000,3813101.5820
2015-04-07,1428364800,3671030.6417
2015-04-08,1428451200,3585584.0102
2015-04-09,1428537600,3587951.3738
2015-04-11,1428710400,3607648.1750
2015-04-13,1428883200,3536954.5727
2015-04-14,1428969600,3459796.3169
2015-04-16,1429142400,3469721.5051
2015-04-17,1429228800,3471638.7824
2015-04-18,1429315200,3451772.9715
2015-04-20,1429488000,3445754.4295
2015-04-21,1429574400,3352556.1123
2015-04-22,1429660800,3354145.9887
2015-04-23,1429747200,3352909.7527
2015-04-24,1429833600,3341444.7939
2015-04-26,1430006400,3242461.6662
2015-04-28,1430179200,3261278.1038
2015-04-29,1430265600,3260658.2529
2015-04-30,1430352000,3258677.3414
2010-10-15,1287100800,234338.9346
2015-05-02,1430524800,3241963.8048
2015-05-04,1430697600,3237021.0486
2015-05-05,1430784000,3209976.2663
2015-05-06,1430870400,3211053.8691
2021-12-21,1640044800,10029203.5388
2014-10-31,1414713600,3027598.4870
2014-11-03,1414972800,2855122.8582
2015-05-07,1430956800,3208035.2637
2015-05-08,1431043200,3214206.2947
2014-10-29,1414540800,3065442.8112
2014-11-02,1414886400,3009567.8976
2015-05-09,1431129600,3219850.7737
2015-05-10,1431216000,3197969.9398
2015-05-11,1431302400,3231004.7895
2015-05-12,1431388800,3230442.9469
2015-05-14,1431561600,3223132.2236
2015-05-15,1431648000,3217696.3303
2015-05-18,1431907200,3201104.9498
2015-05-19,1431993600,3219588.5222
2015-05-21,1432166400,2980673.8893
2015-05-22,1432252800,3011455.8896
2015-05-23,1432339200,3015241.0758
2015-05-24,1432425600,2992271.9757
2015-05-25,1432512000,2997648.4238
2015-06-02,1433203200,2815778.3483
2015-06-04,1433376000,2728423.8250
2015-06-05,1433462400,2662320.6000
2015-06-06,1433548800,2599840.5391
2015-06-07,1433635200,2542916.2903
2015-06-08,1433721600,2384540.3570
2015-06-11,1433980800,2343886.1670
2015-06-13,1434153600,2398596.0156
2015-06-14,1434240000,2380321.6119
2015-06-15,1434326400,2383745.1705
2015-06-17,1434499200,2415314.4709
2015-06-18,1434585600,2417430.1064
2015-06-20,1434758400,2553846.8369
2015-06-21,1434844800,2574098.1952
2015-06-22,1434931200,2575370.2070
2015-06-24,1435104000,2583319.1783
2015-06-25,1435190400,2578509.0159
2015-06-27,1435363200,2601109.7238
2015-06-29,1435536000,2608872.8089
2015-06-30,1435622400,2586383.5558
2015-07-03,1435881600,2567420.2985
2015-07-05,1436054400,2590237.5388
2015-07-06,1436140800,2641633.1074
2015-07-08,1436313600,2746534.2750
2015-07-10,1436486400,2762584.8207
2015-07-11,1436572800,2785098.2197
2015-07-12,1436659200,2817601.6548
2015-07-13,1436745600,2818156.7853
2015-07-14,1436832000,2722439.8673
2015-07-16,1437004800,2739314.0258
2015-07-19,1437264000,2794418.9357
2015-07-21,1437436800,2823091.4352
2015-07-22,1437523200,2825362.7844
2015-07-23,1437609600,2829705.7136
2015-07-25,1437782400,2848321.6060
2010-10-21,1287619200,242392.9663
2015-01-13,1421107200,3888180.3463
2015-01-14,1421193600,3968575.5940
2015-07-26,1437868800,2831396.5892
2015-07-27,1437955200,2835451.8321
2015-01-15,1421280000,4023814.3345
2015-07-28,1438041600,2839171.7535
2015-07-29,1438128000,2850834.3004
2015-07-30,1438214400,2860624.8375
2015-01-16,1421366400,4050642.2668
2015-07-31,1438300800,2887991.0495
2015-08-02,1438473600,2862009.9261
2015-08-04,1438646400,2873974.2092
2015-01-17,1421452800,4050292.6957
2015-08-05,1438732800,2882189.5453
2015-08-06,1438819200,2883550.9984
2015-08-07,1438905600,2885312.2828
2015-08-08,1438992000,2907418.4724
2015-08-09,1439078400,3210487.3509
2015-08-10,1439164800,3205129.0019
2015-08-17,1439769600,3319519.1897
2015-08-18,1439856000,3331090.2306
2015-08-19,1439942400,3378750.4243
2015-08-20,1440028800,3393026.1741
2015-08-22,1440201600,3437890.6997
2015-08-23,1440288000,3489449.8033
2021-12-25,1640390400,9515131.8259
2015-08-24,1440374400,3638778.9950
2015-01-12,1421020800,3848368.6625
2015-08-26,1440547200,3850348.4705
2015-08-27,1440633600,3877814.6052
2015-08-28,1440720000,3803197.1701
2015-08-29,1440806400,3805991.2829
2015-08-30,1440892800,3796442.9184
2015-08-31,1440979200,3796638.8144
2015-09-01,1441065600,3805155.3751
2015-09-02,1441152000,3824003.0245
2015-09-03,1441238400,3862063.3388
2015-09-05,1441411200,3863935.8496
2015-09-06,1441497600,3874370.8650
2015-09-07,1441584000,3872580.4022
2015-09-08,1441670400,3862854.7952
2015-09-10,1441843200,3936694.8211
2015-09-12,1442016000,3912135.4540
2015-09-13,1442102400,3898865.4515
2015-09-14,1442188800,3858329.0850
2015-09-15,1442275200,3822316.4932
2015-09-16,1442361600,3826972.1161
2015-09-17,1442448000,3754826.9063
2015-09-18,1442534400,3688496.8146
2015-09-20,1442707200,3661021.5441
2015-09-21,1442793600,3720554.4698
2015-09-22,1442880000,3720884.5002
2015-09-23,1442966400,3759907.2849
2015-09-24,1443052800,3755570.6024
2015-09-25,1443139200,3756010.5209
2015-09-26,1443225600,3761458.5715
2015-09-28,1443398400,3745962.9493
2015-09-30,1443571200,3737004.8870
2015-10-01,1443657600,3718832.3572
2015-10-02,1443744000,3727130.4358
2015-10-03,1443830400,3711912.2466
2015-10-04,1443916800,3658612.9216
2015-10-06,1444089600,3548025.8171
2015-10-07,1444176000,3598961.0196
2013-01-05,1357344000,1855359.3418
2013-01-06,1357430400,1803265.9374
2015-10-08,1444262400,3583301.7890
2015-10-09,1444348800,3557695.7912
2013-01-07,1357516800,1802776.4520
2021-12-28,1640649600,9485549.9009
2013-01-08,1357603200,1813808.5523
2013-01-09,1357689600,1823996.5939
2015-03-11,1426032000,4066862.6036
2013-01-04,1357257600,1852177.8519
2015-03-12,1426118400,4078282.0497
2015-03-13,1426204800,4118369.7734
2015-03-14,1426291200,4118574.6459
2015-03-15,1426377600,4119640.6528
2015-10-10,1444435200,3520150.0399
2015-10-11,1444521600,3511437.6186
2015-10-12,1444608000,3574899.2004
2015-10-13,1444694400,3589483.4759
2015-10-15,1444867200,3619354.4094
2015-10-16,1444953600,3636032.8195
2015-10-18,1445126400,3619409.7435
2015-10-19,1445212800,3631140.4568
2015-10-21,1445385600,3676882.0804
2015-10-22,1445472000,3701161.3914
2015-11-14,1447459200,4666488.4696
2015-11-15,1447545600,4656708.2356
2015-11-16,1447632000,4656102.5166
2015-11-17,1447718400,4669614.2850
2015-11-18,1447804800,4635637.2047
2015-11-20,1447977600,4639680.9977
2015-11-21,1448064000,4586110.6950
2015-11-22,1448150400,4466996.1969
2015-11-24,1448323200,4238912.0497
2015-11-25,1448409600,4207344.0396
2015-11-26,1448496000,4215596.3615
2015-11-27,1448582400,4454232.1897
2015-11-29,1448755200,4427091.3013
2015-11-30,1448841600,4434713.0860
2015-12-08,1449532800,4563233.5266
2015-12-10,1449705600,4625497.9193
2015-12-11,1449792000,4687024.5393
2015-12-12,1449878400,4718699.6171
2015-12-13,1449964800,4749241.7827
2015-12-14,1450051200,4906997.9806
2015-12-16,1450224000,4939223.3064
2015-12-17,1450310400,4954056.6532
2015-12-19,1450483200,5027163.8955
2015-12-20,1450569600,4961697.2029
2015-12-21,1450656000,4978410.3834
2015-12-22,1450742400,4958472.5757
2015-12-23,1450828800,4987726.2313
2015-12-24,1450915200,5018892.3765
2015-12-26,1451088000,5033153.0035
2015-12-27,1451174400,5011649.8963
2015-12-30,1451433600,4990956.5387
2013-01-03,1357171200,1831348.1133
2015-06-01,1433116800,2849219.5372
2013-01-12,1357948800,1815813.8552
2022-01-07,1641513600,9681038.2996
2013-01-13,1358035200,1823967.4351
2013-01-14,1358121600,1820429.1592
2013-01-15,1358208000,1776582.4268
2013-01-16,1358294400,1778420.3558
2013-01-17,1358380800,1790629.4318
2013-01-18,1358467200,1804877.9933
2013-01-19,1358553600,1787263.0851
2013-01-20,1358640000,1792584.3169
2013-01-21,1358726400,1814206.8449
2013-01-22,1358812800,1866432.4447
2013-01-23,1358899200,1842995.8607
2013-01-25,1359072000,1875318.8511
2013-01-27,1359244800,1958249.0395
2013-01-28,1359331200,1962699.7430
2013-01-29,1359417600,2027723.9230
2013-01-30,1359504000,2096204.0037
2013-01-31,1359590400,2137968.0139
2013-02-01,1359676800,2300305.5579
2013-02-02,1359763200,2341762.4804
2013-02-03,1359849600,2346048.8896
2013-02-04,1359936000,2385376.1200
2013-02-05,1360022400,2399845.1607
2013-02-06,1360108800,2412834.1385
2013-02-08,1360281600,2468384.3053
2013-02-09,1360368000,2510889.4919
2013-02-10,1360454400,2505091.6002
2013-02-13,1360713600,2558044.4096
2013-02-20,1361318400,2788615.2062
2013-02-21,1361404800,2791292.0048
2013-02-22,1361491200,2818650.4414
2013-02-23,1361577600,2825616.5991
2013-02-24,1361664000,2829331.3770
