d,unixTs,hashrate
2022-02-27,1645920000,189074637.38
2022-02-28,1646006400,214099221.86
2022-03-01,1646092800,225221260.29
2022-03-02,1646179200,189074637.38
2022-03-03,1646265600,204804563.21
2022-03-04,1646352000,190365287.08
2022-03-05,1646438400,168452736.32
2022-03-06,1646524800,179409010.72
2022-03-07,1646611200,202691097.01
2022-03-08,1646697600,202691097.01
2022-03-09,1646784000,188995751.55
2022-03-10,1646870400,198582492.39
2022-03-11,1646956800,188995751.55
2022-03-12,1647043200,213647371.41
2022-03-13,1647129600,206799699.66
2022-03-14,1647216000,209538768.75
2022-03-15,1647302400,190365287.08
2022-03-16,1647388800,212277837.85
2022-03-17,1647475200,217498770.49
2022-03-18,1647561600,195149455.61
2022-03-19,1647648000,211525632.97
2022-03-20,1647734400,210160950.38
2022-03-21,1647820800,208796269.75
2022-03-22,1647907200,203337543.31
2022-03-23,1647993600,197878816.87
2022-03-24,1648080000,195149455.61
2022-03-25,1648166400,212890313.60
2022-03-26,1648252800,219713722.64
2022-03-27,1648339200,178773276.28
2022-03-28,1648425600,216984359.42
2022-03-29,1648512000,206066906.53
2022-03-30,1648598400,184232002.72
2022-03-31,1648684800,194529355.78
2022-04-01,1648771200,200371606.97
2022-04-02,1648857600,191845154.95
2022-04-03,1648944000,197529456.30
2022-04-04,1649030400,224529884.60
2022-04-05,1649116800,206055906.26
2022-04-06,1649203200,213161283.96
2022-04-07,1649289600,196108379.94
2022-04-08,1649376000,190424080.64
2022-04-09,1649462400,217424508.95
2022-04-10,1649548800,198950530.61
2022-04-11,1649635200,194687305.62
2022-04-12,1649721600,217424508.95
2022-04-13,1649808000,198950530.61
2022-04-14,1649894400,194402491.26
2022-04-15,1649980800,221692722.38
2022-04-16,1650067200,188017879.76
2022-04-17,1650153600,231514551.65
2022-04-18,1650240000,188017879.76
2022-04-19,1650326400,173986693.64
2022-04-20,1650412800,224498959.61
2022-04-21,1650499200,237127026.10
2022-04-22,1650585600,189420997.36
2022-04-23,1650672000,228708314.43
2022-04-24,1650758400,239933263.32
2022-04-25,1650844800,227305196.83
2022-04-26,1650931200,196436589.40
2022-04-27,1651017600,243520196.03
2022-04-28,1651104000,195503621.29
2022-04-29,1651190400,222163205.92
2022-04-30,1651276800,222163205.92
2022-05-01,1651363200,247341701.32
2022-05-02,1651449600,236974085.32
2022-05-03,1651536000,222163205.92
2022-05-04,1651622400,216238853.31
2022-05-05,1651708800,232530821.92
2022-05-06,1651795200,210314500.69
2022-05-07,1651881600,211795589.91
2022-05-08,1651968000,229568645.62
2022-05-09,1652054400,229568645.62
2022-05-10,1652140800,227185770.44
2022-05-11,1652227200,225257596.90
2022-05-12,1652313600,209722591.14
2022-05-13,1652400000,236132103.61
2022-05-14,1652486400,219043595.94
2022-05-15,1652572800,189527081.87
2022-05-16,1652659200,254774110.97
2022-05-17,1652745600,228364598.50
2022-05-18,1652832000,208169091.46
2022-05-19,1652918400,189527081.87
2022-05-20,1653004800,198848086.66
2022-05-21,1653091200,209722591.14
2022-05-22,1653177600,189527081.87
2022-05-23,1653264000,248560107.77
2022-05-24,1653350400,186420080.27
2022-05-25,1653436800,219464677.39
2022-05-26,1653523200,209555370.57
2022-05-27,1653609600,205096744.25
2022-05-28,1653696000,219958828.41
2022-05-29,1653782400,221445035.76
2022-05-30,1653868800,228876076.77
2022-05-31,1653955200,216986411.58
2022-06-01,1654041600,202124327.42
2022-06-02,1654128000,185776038.06
2022-06-03,1654214400,212527787.40
2022-06-04,1654300800,206582953.74
2022-06-05,1654387200,216986411.58
2022-06-06,1654473600,222931245.24
2022-06-07,1654560000,240765744.09
2022-06-08,1654646400,266501680.45
2022-06-09,1654732800,219787040.62
2022-06-10,1654819200,221292430.34
2022-06-11,1654905600,231830164.92
2022-06-12,1654992000,191184616.35
2022-06-13,1655078400,200216961.20
2022-06-14,1655164800,219787040.62
2022-06-15,1655251200,248389462.72
2022-06-16,1655337600,179141492.06
2022-06-17,1655424000,162582194.25
2022-06-18,1655510400,234840946.53
2022-06-19,1655596800,200216961.20
2022-06-20,1655683200,198711571.48
2022-06-21,1655769600,225808603.85
2022-06-22,1655856000,193096459.39
2022-06-23,1655942400,223431041.44
2022-06-24,1656028800,189622395.51
2022-06-25,1656115200,221961099.21
2022-06-26,1656201600,202851865.01
2022-06-27,1656288000,199911982.66
2022-06-28,1656374400,214611394.40
2022-06-29,1656460800,221961099.21
2022-06-30,1656547200,251359920.56
2022-07-01,1656633600,196972102.43
2022-07-02,1656720000,202851865.01
2022-07-03,1656806400,227840863.90
2022-07-04,1656892800,210201571.94
2022-07-05,1656979200,173453043.66
2022-07-06,1657065600,186599522.89
2022-07-07,1657152000,227523378.27
2022-07-08,1657238400,214480636.87
2022-07-09,1657324800,194191928.48
2022-07-10,1657411200,221726603.85
2022-07-11,1657497600,178250799.87
2022-07-12,1657584000,218828216.64
2022-07-13,1657670400,159411284.05
2022-07-14,1657756800,179699992.43
2022-07-15,1657843200,205785475.24
2022-07-16,1657929600,214480636.87
2022-07-17,1658016000,179699992.43
2022-07-18,1658102400,189844346.62
2022-07-19,1658188800,199988700.82
2022-07-20,1658275200,182598379.64
2022-07-21,1658361600,198824710.57
2022-07-22,1658448000,181711863.30
2022-07-23,1658534400,211997172.20
2022-07-24,1658620800,216126988.58
2022-07-25,1658707200,195477912.62
2022-07-26,1658793600,220256802.98
2022-07-27,1658880000,227139827.64
2022-07-28,1658966400,194101308.48
2022-07-29,1659052800,200984333.14
2022-07-30,1659139200,177582046.92
2022-07-31,1659225600,209243963.92
2022-08-01,1659312000,187218281.84
2022-08-02,1659398400,213373778.32
2022-08-03,1659484800,199607727.02
2022-08-04,1659571200,183293576.20
2022-08-05,1659657600,210085555.71
2022-08-06,1659744000,225491829.97
2022-08-07,1659830400,222690689.01
2022-08-08,1659916800,201682132.84
2022-08-09,1660003200,200281563.37
2022-08-10,1660089600,207284414.75
2022-08-11,1660176000,196079850.92
2022-08-12,1660262400,215687835.61
2022-08-13,1660348800,194679281.45
2022-08-14,1660435200,186275858.58
2022-08-15,1660521600,203082702.31
2022-08-16,1660608000,207284414.75
2022-08-17,1660694400,180673576.66
2022-08-18,1660780800,202447354.28
2022-08-19,1660867200,250867150.56
2022-08-20,1660953600,209995535.88
2022-08-21,1661040000,205767438.51
2022-08-22,1661126400,204358071.37
2022-08-23,1661212800,242410953.79
2022-08-24,1661299200,205767438.51
2022-08-25,1661385600,224089197.17
2022-08-26,1661472000,248048418.30
2022-08-27,1661558400,204358071.37
2022-08-28,1661644800,226907929.42
2022-08-29,1661731200,221270464.91
2022-08-30,1661817600,228317294.54
2022-08-31,1661904000,220515247.03
2022-09-01,1661990400,212503107.42
2022-09-02,1662076800,198644209.06
2022-09-03,1662163200,226362005.78
2022-09-04,1662249600,258699436.76
2022-09-05,1662336000,235601272.09
2022-09-06,1662422400,218662618.29
2022-09-07,1662508800,224822129.17
2022-09-08,1662595200,195564453.62
2022-09-09,1662681600,226362005.78
2022-09-10,1662768000,241760782.96
2022-09-11,1662854400,281797599.21
2022-09-12,1662940800,235601272.09
2022-09-13,1663027200,212237771.67
2022-09-14,1663113600,202308898.96
2022-09-15,1663200000,234168568.50
2022-09-16,1663286400,203901883.69
2022-09-17,1663372800,270807189.96
2022-09-18,1663459200,245319452.49
2022-09-19,1663545600,207087850.88
2022-09-20,1663632000,242133487.60
2022-09-21,1663718400,224610669.24
2022-09-22,1663804800,203901883.69
2022-09-23,1663891200,215052767.69
2022-09-24,1663977600,232575586.05
2022-09-25,1664064000,234168568.50
2022-09-26,1664150400,238947520.42
2022-09-27,1664236800,205494866.14
2022-09-28,1664323200,234113533.83
2022-09-29,1664409600,222928607.67
2022-09-30,1664496000,263461080.37
2022-10-01,1664582400,282168375.28
2022-10-02,1664668800,244753785.45
2022-10-03,1664755200,240076960.04
2022-10-04,1664841600,254107431.79
2022-10-05,1664928000,272814728.95
2022-10-06,1665014400,247871668.31
2022-10-07,1665100800,266578963.23
2022-10-08,1665187200,272814728.95
2022-10-09,1665273600,246312725.76
2022-10-10,1665360000,282818946.67
2022-10-11,1665446400,277924882.77
2022-10-12,1665532800,242520438.89
2022-10-13,1665619200,253141772.82
2022-10-14,1665705600,276154659.17
2022-10-15,1665792000,269073772.44
2022-10-16,1665878400,254911993.87
2022-10-17,1665964800,265533327.80
2022-10-18,1666051200,251371549.23
2022-10-19,1666137600,267303548.84
2022-10-20,1666224000,256682214.91
2022-10-21,1666310400,276154659.17
2022-10-22,1666396800,240750215.30
2022-10-23,1666483200,274810664.85
2022-10-24,1666569600,249031191.58
2022-10-25,1666656000,223395628.20
2022-10-26,1666742400,283822315.56
2022-10-27,1666828800,247200081.04
2022-10-28,1666915200,291146762.99
2022-10-29,1667001600,261848975.90
2022-10-30,1667088000,247200081.04
2022-10-31,1667174400,316782326.36
2022-11-01,1667260800,263680086.44
2022-11-02,1667347200,223395628.20
2022-11-03,1667433600,300302320.96
2022-11-04,1667520000,236213409.89
2022-11-05,1667606400,276497868.13
2022-11-06,1667692800,250862304.75
2022-11-07,1667779200,263168681.01
2022-11-08,1667865600,297875785.75
2022-11-09,1667952000,272291362.92
2022-11-10,1668038400,268636444.99
2022-11-11,1668124800,244879482.44
2022-11-12,1668211200,305185621.59
2022-11-13,1668297600,235742186.32
2022-11-14,1668384000,224777435.18
2022-11-15,1668470400,283256116.69
2022-11-16,1668556800,274118823.19
2022-11-17,1668643200,252189315.65
2022-11-18,1668729600,254016775.93
2022-11-19,1668816000,268636444.99
2022-11-20,1668902400,272422405.82
2022-11-21,1668988800,236949653.09
2022-11-22,1669075200,231439196.90
2022-11-23,1669161600,258991483.13
2022-11-24,1669248000,236949653.09
2022-11-25,1669334400,225928740.71
2022-11-26,1669420800,200213272.33
2022-11-27,1669507200,249807385.96
2022-11-28,1669593600,255317844.79
2022-11-29,1669680000,240623291.43
2022-11-30,1669766400,253481024.30
2022-12-01,1669852800,281033310.52
2022-12-02,1669939200,229602379.05
2022-12-03,1670025600,240623291.43
2022-12-04,1670112000,257154662.64
2022-12-05,1670198400,268175577.66
2022-12-06,1670284800,230616963.69
2022-12-07,1670371200,292794731.65
2022-12-08,1670457600,284283257.40
2022-12-09,1670544000,258748834.67
2022-12-10,1670630400,262153422.41
2022-12-11,1670716800,250237357.98
2022-12-12,1670803200,243428180.05
2022-12-13,1670889600,280878667.22
2022-12-14,1670976000,251939654.30
2022-12-15,1671062400,236618999.68
2022-12-16,1671148800,221298345.06
2022-12-17,1671235200,234916703.36
2022-12-18,1671321600,246832767.79
2022-12-19,1671408000,234239565.53
2022-12-20,1671494400,246114014.59
2022-12-21,1671580800,251387888.03
2022-12-22,1671667200,237324228.90
2022-12-23,1671753600,232050357.99
2022-12-24,1671840000,156458196.47
2022-12-25,1671926400,247871973.25
2022-12-26,1672012800,226776484.55
2022-12-27,1672099200,202165083.60
2022-12-28,1672185600,295336819.03
2022-12-29,1672272000,247871973.25
2022-12-30,1672358400,277757245.11
2022-12-31,1672444800,274241330.33
2023-01-01,1672531200,272483374.20
2023-01-02,1672617600,274241330.33
2023-01-03,1672704000,261567697.33
2023-01-04,1672790400,242356483.10
2023-01-05,1672876800,266083690.58
2023-01-06,1672963200,305064103.23
2023-01-07,1673049600,260999287.23
2023-01-08,1673136000,259304487.75
2023-01-09,1673222400,257609688.26
2023-01-10,1673308800,286421296.65
2023-01-11,1673395200,249135683.49
2023-01-12,1673481600,255914886.33
2023-01-13,1673568000,269473292.00
2023-01-14,1673654400,289810898.07
2023-01-15,1673740800,281119760.75
2023-01-16,1673827200,274688842.35
2023-01-17,1673913600,291506526.63
2023-01-18,1674000000,261608421.54
2023-01-19,1674086400,270951578.88
2023-01-20,1674172800,246659370.34
2023-01-21,1674259200,257871158.07
2023-01-22,1674345600,282163369.29
2023-01-23,1674432000,295243790.10
2023-01-24,1674518400,241053473.79
2023-01-25,1674604800,327010528.27
2023-01-26,1674691200,289637896.24
2023-01-27,1674777600,287769263.16
2023-01-28,1674864000,313930107.47
2023-01-29,1674950400,311438925.90
2023-01-30,1675036800,269948141.58
2023-01-31,1675123200,224956785.12
2023-02-01,1675209600,267991996.87
2023-02-02,1675296000,283641162.98
2023-02-03,1675382400,260167412.40
2023-02-04,1675468800,266035849.34
2023-02-05,1675555200,297334187.21
2023-02-06,1675641600,289509602.74
2023-02-07,1675728000,277772726.04
2023-02-08,1675814400,269948141.58
2023-02-09,1675900800,316895645.56
2023-02-10,1675987200,287553455.22
2023-02-11,1676073600,289509602.74
2023-02-12,1676160000,315851203.96
2023-02-13,1676246400,303650130.99
2023-02-14,1676332800,299757180.27
2023-02-15,1676419200,317275457.12
2023-02-16,1676505600,348419062.88
2023-02-17,1676592000,321168407.84
2023-02-18,1676678400,327007835.32
2023-02-19,1676764800,315328983.16
2023-02-20,1676851200,286131854.15
2023-02-21,1676937600,325061358.56
2023-02-22,1677024000,272506528.03
2023-02-23,1677110400,332847260.00
2023-02-24,1677196800,262774152.63
2023-02-25,1677283200,228809606.14
2023-02-26,1677369600,359556659.21
2023-02-27,1677456000,299630547.80
2023-02-28,1677542400,293209894.22
2023-03-01,1677628800,363837095.96
2023-03-02,1677715200,308191421.30
2023-03-03,1677801600,359556659.21
2023-03-04,1677888000,325313168.30
2023-03-05,1677974400,331733821.88
2023-03-06,1678060800,282508803.89
2023-03-07,1678147200,353136002.55
2023-03-08,1678233600,284649020.72
2023-03-09,1678320000,288929457.47
2023-03-10,1678406400,291688415.56
2023-03-11,1678492800,357219694.88
2023-03-12,1678579200,348559825.89
2023-03-13,1678665600,339899953.78
2023-03-14,1678752000,316085307.04
2023-03-15,1678838400,318250273.51
2023-03-16,1678924800,290105693.83
2023-03-17,1679011200,318250273.51
2023-03-18,1679097600,350724792.36
2023-03-19,1679184000,320415243.10
2023-03-20,1679270400,333405048.14
2023-03-21,1679356800,313920337.45
2023-03-22,1679443200,344229889.84
2023-03-23,1679529600,398970829.73
2023-03-24,1679616000,377232885.49
2023-03-25,1679702400,337646717.01
2023-03-26,1679788800,335318120.44
2023-03-27,1679875200,344632513.42
2023-03-28,1679961600,312032141.34
2023-03-29,1680048000,342303913.50
2023-03-30,1680134400,360932699.46
2023-03-31,1680220800,328332327.38
2023-04-01,1680307200,326003727.46
2023-04-02,1680393600,346961109.99
2023-04-03,1680480000,305046344.93
2023-04-04,1680566400,377232885.49
2023-04-05,1680652800,323675130.89
2023-04-06,1680739200,375586794.88
2023-04-07,1680825600,338032941.79
2023-04-08,1680912000,349935509.41
2023-04-09,1680998400,347554997.26
2023-04-10,1681084800,292803183.44
2023-04-11,1681171200,366599104.77
2023-04-12,1681257600,380882187.98
2023-04-13,1681344000,338032941.79
2023-04-14,1681430400,333271914.05
2023-04-15,1681516800,376121160.24
2023-04-16,1681603200,295183695.60
2023-04-17,1681689600,368979620.35
2023-04-18,1681776000,395165271.18
2023-04-19,1681862400,330891401.90
2023-04-20,1681948800,319518832.83
2023-04-21,1682035200,351118489.41
2023-04-22,1682121600,360804517.53
2023-04-23,1682208000,355961503.47
2023-04-24,1682294400,341432464.79
2023-04-25,1682380800,302688355.83
2023-04-26,1682467200,314795889.23
2023-04-27,1682553600,314795889.23
2023-04-28,1682640000,355961503.47
2023-04-29,1682726400,331746436.68
2023-04-30,1682812800,358383012.24
2023-05-01,1682899200,440714244.22
2023-05-02,1682985600,312374380.45
2023-05-03,1683072000,341432464.79
2023-05-04,1683158400,351712781.63
2023-05-05,1683244800,283977798.86
2023-05-06,1683331200,355568839.35
2023-05-07,1683417600,331705160.33
2023-05-08,1683504000,326932423.84
2023-05-09,1683590400,360341575.84
2023-05-10,1683676800,405682570.78
2023-05-11,1683763200,360341575.84
2023-05-12,1683849600,336477896.82
2023-05-13,1683936000,346023366.37
2023-05-14,1684022400,415228040.33
2023-05-15,1684108800,350796102.86
2023-05-16,1684195200,365114312.33
2023-05-17,1684281600,381818888.33
2023-05-18,1684368000,345151895.57
2023-05-19,1684454400,369469366.94
2023-05-20,1684540800,322669911.98
2023-05-21,1684627200,371932494.47
2023-05-22,1684713600,354690591.13
2023-05-23,1684800000,379321880.61
2023-05-24,1684886400,347301205.00
2023-05-25,1684972800,371932494.47
2023-05-26,1685059200,376858753.08
2023-05-27,1685145600,357153718.66
2023-05-28,1685232000,394100656.42
2023-05-29,1685318400,399026915.02
2023-05-30,1685404800,379321880.61
2023-05-31,1685491200,350148490.61
2023-06-01,1685577600,336187210.72
2023-06-02,1685664000,417687139.48
2023-06-03,1685750400,331093464.71
2023-06-04,1685836800,376937175.10
2023-06-05,1685923200,351468445.07
2023-06-06,1686009600,384577792.27
2023-06-07,1686096000,343827827.89
2023-06-08,1686182400,392218409.45
2023-06-09,1686268800,430421502.66
2023-06-10,1686355200,392218409.45
2023-06-11,1686441600,415140264.64
2023-06-12,1686528000,399859030.29
2023-06-13,1686614400,374390300.26
2023-06-14,1686700800,312665624.10
2023-06-15,1686787200,385148461.00
2023-06-16,1686873600,398160232.47
2023-06-17,1686960000,364329623.65
2023-06-18,1687046400,392955523.13
2023-06-19,1687132800,369534332.98
2023-06-20,1687219200,353920204.97
2023-06-21,1687305600,314884890.56
2023-06-22,1687392000,356522561.51
2023-06-23,1687478400,325294309.24
2023-06-24,1687564800,379943751.66
2023-06-25,1687651200,398160232.47
2023-06-26,1687737600,379943751.66
2023-06-27,1687824000,364329623.65
2023-06-28,1687910400,280122385.03
2023-06-29,1687996800,367574940.70
2023-06-30,1688083200,397786578.42
2023-07-01,1688169600,334845664.39
2023-07-02,1688256000,430515854.74
2023-07-03,1688342400,344916211.51
2023-07-04,1688428800,354986758.62
2023-07-05,1688515200,392751304.87
2023-07-06,1688601600,349951485.07
2023-07-07,1688688000,440586401.85
2023-07-08,1688774400,448139310.38
2023-07-09,1688860800,425480581.18
2023-07-10,1688947200,387716031.31
2023-07-11,1689033600,339880937.95
2023-07-12,1689120000,383801277.42
2023-07-13,1689206400,321592672.23
2023-07-14,1689292800,369831573.25
2023-07-15,1689379200,369831573.25
2023-07-16,1689465600,415390537.05
2023-07-17,1689552000,364471694.93
2023-07-18,1689638400,434150109.24
2023-07-19,1689724800,396630964.86
2023-07-20,1689811200,343032185.51
2023-07-21,1689897600,300153162.80
2023-07-22,1689984000,359111820.47
2023-07-23,1690070400,393951023.77
2023-07-24,1690156800,401990843.18
2023-07-25,1690243200,369831573.25
2023-07-26,1690329600,380796719.35
2023-07-27,1690416000,358973120.02
2023-07-28,1690502400,364175629.44
2023-07-29,1690588800,343365595.50
2023-07-30,1690675200,437010757.57
2023-07-31,1690761600,366776886.02
2023-08-01,1690848000,361574376.60
2023-08-02,1690934400,400593191.63
2023-08-03,1691020800,392789429.38
2023-08-04,1691107200,314751795.57
2023-08-05,1691193600,400593191.63
2023-08-06,1691280000,426605738.73
2023-08-07,1691366400,379783157.70
2023-08-08,1691452800,325156814.41
2023-08-09,1691539200,421665740.35
2023-08-10,1691625600,330756211.77
2023-08-11,1691712000,393261324.22
2023-08-12,1691798400,434931397.94
2023-08-13,1691884800,351591250.51
2023-08-14,1691971200,445348917.31
2023-08-15,1692057600,445348917.31
2023-08-16,1692144000,424513878.57
2023-08-17,1692230400,406283221.56
2023-08-18,1692316800,362008769.87
2023-08-19,1692403200,364613147.84
2023-08-20,1692489600,421909500.61
2023-08-21,1692576000,429722638.26
2023-08-22,1692662400,381739775.70
2023-08-23,1692748800,392623891.48
2023-08-24,1692835200,384329021.85
2023-08-25,1692921600,373269193.02
2023-08-26,1693008000,378799107.44
2023-08-27,1693094400,320735012.07
2023-08-28,1693180800,326264922.50
2023-08-29,1693267200,436863202.80
2023-08-30,1693353600,348384580.16
2023-08-31,1693440000,398153805.89
2023-09-01,1693526400,417508504.35
2023-09-02,1693612800,420273463.54
2023-09-03,1693699200,436863202.80
2023-09-04,1693785600,411978589.93
2023-09-05,1693872000,342854665.74
2023-09-06,1693958400,364053703.25
2023-09-07,1694044800,393005454.37
2023-09-08,1694131200,358011817.20
2023-09-09,1694217600,406464544.40
2023-09-10,1694304000,395697270.83
2023-09-11,1694390400,427999091.54
2023-09-12,1694476800,379546364.34
2023-09-13,1694563200,395697270.83
2023-09-14,1694649600,436074544.78
2023-09-15,1694736000,506061819.12
2023-09-16,1694822400,417231817.97
2023-09-17,1694908800,401080907.61
2023-09-18,1694995200,419923634.42
2023-09-19,1695081600,386415687.75
2023-09-20,1695168000,414558854.20
2023-09-21,1695254400,391843298.76
2023-09-22,1695340800,366288300.92
2023-09-23,1695427200,442953294.42
2023-09-24,1695513600,414558854.20
2023-09-25,1695600000,411719407.73
2023-09-26,1695686400,386164409.89
2023-09-27,1695772800,445792740.90
2023-09-28,1695859200,414558854.20
2023-09-29,1695945600,417398296.59
2023-09-30,1696032000,391843298.76
2023-10-01,1696118400,400361634.09
2023-10-02,1696204800,445792740.90
2023-10-03,1696291200,466801497.00
2023-10-04,1696377600,373280258.57
2023-10-05,1696464000,401774937.15
2023-10-06,1696550400,455914820.29
2023-10-07,1696636800,487258964.67
2023-10-08,1696723200,421721210.10
2023-10-09,1696809600,444516948.86
2023-10-10,1696896000,461613756.00
2023-10-11,1696982400,455914820.29
2023-10-12,1697068800,470162157.53
2023-10-13,1697155200,393226531.52
2023-10-14,1697241600,416022274.39
2023-10-15,1697328000,475861093.24
2023-10-16,1697414400,417078811.48
2023-10-17,1697500800,491483968.44
2023-10-18,1697587200,439908488.33
2023-10-19,1697673600,424739231.02
2023-10-20,1697760000,406536123.99
2023-10-21,1697846400,455077750.02
2023-10-22,1697932800,464179303.53
2023-10-23,1698019200,476314711.13
2023-10-24,1698105600,382265308.79
2023-10-25,1698192000,436874638.62
2023-10-26,1698278400,455077750.02
2023-10-27,1698364800,467213153.25
2023-10-28,1698451200,485416264.64
2023-10-29,1698537600,415637677.50
2023-10-30,1698624000,482896145.82
2023-10-31,1698710400,481286783.37
2023-11-01,1698796800,462656325.77
2023-11-02,1698883200,447130946.67
2023-11-03,1698969600,422290336.54
2023-11-04,1699056000,521652772.61
2023-11-05,1699142400,506127389.04
2023-11-06,1699228800,394344652.37
2023-11-07,1699315200,412975109.97
2023-11-08,1699401600,462656325.77
2023-11-09,1699488000,444025872.64
2023-11-10,1699574400,478181704.87
2023-11-11,1699660800,496812162.47
2023-11-12,1699747200,506634196.25
2023-11-13,1699833600,389037995.74
2023-11-14,1699920000,443696223.84
2023-11-15,1700006400,475848126.80
2023-11-16,1700092800,475848126.80
2023-11-17,1700179200,482278507.39
2023-11-18,1700265600,479063314.78
2023-11-19,1700352000,546582308.68
2023-11-20,1700438400,533721547.50
2023-11-21,1700524800,488708887.98
2023-11-22,1700611200,456556985.02
2023-11-23,1700697600,472632934.19
2023-11-24,1700784000,540151928.09
2023-11-25,1700870400,511704247.86
2023-11-26,1700956800,493217212.10
2023-11-27,1701043200,439166011.38
2023-11-28,1701129600,496595410.02
2023-11-29,1701216000,459435208.61
2023-11-30,1701302400,452678812.77
2023-12-01,1701388800,570915812.84
2023-12-02,1701475200,429031407.90
2023-12-03,1701561600,557403011.45
2023-12-04,1701648000,523621012.82
2023-12-05,1701734400,466191609.31
2023-12-06,1701820800,459435208.61
2023-12-07,1701907200,388493008.57
2023-12-08,1701993600,456057010.69
2023-12-09,1702080000,530377413.51
2023-12-10,1702166400,469156589.98
2023-12-11,1702252800,528635574.13
2023-12-12,1702339200,481794448.29
2023-12-13,1702425600,498523421.11
2023-12-14,1702512000,488486038.38
2023-12-15,1702598400,545364546.96
2023-12-16,1702684800,508560808.67
2023-12-17,1702771200,501869218.57
2023-12-18,1702857600,562093524.61
2023-12-19,1702944000,542018754.32
2023-12-20,1703030400,485140240.92
2023-12-21,1703116800,488486038.38
2023-12-22,1703203200,562093524.61
2023-12-23,1703289600,561495983.99
2023-12-24,1703376000,612085087.55
2023-12-25,1703462400,497542850.09
2023-12-26,1703548800,497542850.09
2023-12-27,1703635200,461748397.66
2023-12-28,1703721600,433112840.87
2023-12-29,1703808000,540496187.85
2023-12-30,1703894400,519019516.39
2023-12-31,1703980800,558393411.49
2024-01-01,1704067200,554813968.82
2024-01-02,1704153600,468907288.15
2024-01-03,1704240000,565552301.97
2024-01-04,1704326400,608505644.89
2024-01-05,1704412800,493963402.27
2024-01-06,1704499200,509355148.23
2024-01-07,1704585600,429363545.32
2024-01-08,1704672000,447556920.06
2024-01-09,1704758400,553078470.49
2024-01-10,1704844800,483943659.06
2024-01-11,1704931200,629490625.53
2024-01-12,1705017600,611297256.03
2024-01-13,1705104000,578549188.84
2024-01-14,1705190400,465750289.56
2024-01-15,1705276800,414808852.87
2024-01-16,1705363200,454834268.91
2024-01-17,1705449600,440279571.22
2024-01-18,1705536000,516691726.25
2024-01-19,1705622400,480304987.26
2024-01-20,1705708800,512668948.52
2024-01-21,1705795200,489551346.64
2024-01-22,1705881600,559487254.03
2024-01-23,1705968000,538506480.30
2024-01-24,1706054400,524519302.85
2024-01-25,1706140800,632919954.51
2024-01-26,1706227200,531512894.10
2024-01-27,1706313600,597952003.34
2024-01-28,1706400000,559487254.03
2024-01-29,1706486400,545500071.54
2024-01-30,1706572800,503538529.13
2024-01-31,1706659200,458080188.57
2024-02-01,1706745600,535009687.20
2024-02-02,1706832000,677399664.68
2024-02-03,1706918400,566738184.03
2024-02-04,1707004800,581751117.27
2024-02-05,1707091200,585504347.88
2024-02-06,1707177600,638049614.24
2024-02-07,1707264000,600517281.13
2024-02-08,1707350400,517946153.69
2024-02-09,1707436800,623036680.99
2024-02-10,1707523200,570491420.04
2024-02-11,1707609600,514192923.08
2024-02-12,1707696000,671828711.33
2024-02-13,1707782400,506686456.46
2024-02-14,1707868800,521699389.70
2024-02-15,1707955200,606890743.63
2024-02-16,1708041600,544386619.02
2024-02-17,1708128000,609388005.41
2024-02-18,1708214400,491572990.76
2024-02-19,1708300800,552511787.20
2024-02-20,1708387200,572824725.20
2024-02-21,1708473600,560636961.23
2024-02-22,1708560000,548449203.11
2024-02-23,1708646400,645951285.61
2024-02-24,1708732800,556574377.14
2024-02-25,1708819200,666264217.76
2024-02-26,1708905600,540324029.08
2024-02-27,1708992000,524073681.02
2024-02-28,1709078400,605325415.47
2024-02-29,1709164800,540324029.08
2024-03-01,1709251200,607463923.13
2024-03-02,1709337600,500960507.60
2024-03-03,1709424000,611408497.24
2024-03-04,1709510400,508849650.12
2024-03-05,1709596800,658743346.69
2024-03-06,1709683200,552239931.16
2024-03-07,1709769600,710022770.25
2024-03-08,1709856000,607463923.13
2024-03-09,1709942400,642965061.65
2024-03-10,1710028800,564073647.78
2024-03-11,1710115200,670577063.32
2024-03-12,1710201600,556184505.26
2024-03-13,1710288000,631131350.70
2024-03-14,1710374400,580862770.29
2024-03-15,1710460800,529980319.01
2024-03-16,1710547200,600922569.47
2024-03-17,1710633600,609268716.93
2024-03-18,1710720000,600922569.47
2024-03-19,1710806400,655172524.99
2024-03-20,1710892800,621787935.13
2024-03-21,1710979200,500768805.89
2024-03-22,1711065600,563364908.88
2024-03-23,1711152000,650999448.25
2024-03-24,1711238400,709422480.52
2024-03-25,1711324800,550845690.68
2024-03-26,1711411200,559191838.15
2024-03-27,1711497600,567537979.61
2024-03-28,1711584000,630471212.22
2024-03-29,1711670400,595046224.98
2024-03-30,1711756800,640501145.61
2024-03-31,1711843200,566120367.49
2024-04-01,1711929600,619839819.67
2024-04-02,1712016000,611575288.11
2024-04-03,1712102400,586781693.42
2024-04-04,1712188800,570252630.29
2024-04-05,1712275200,611575288.11
2024-04-06,1712361600,640501145.61
2024-04-07,1712448000,702485129.36
2024-04-08,1712534400,652897939.98
2024-04-09,1712620800,603310756.55
2024-04-10,1712707200,627214744.59
2024-04-11,1712793600,566860611.60
2024-04-12,1712880000,584038201.02
2024-04-13,1712966400,704281364.05
