d,unixTs,sopr
2012-07-22,1342915200,1.0033807780875077
2012-07-23,1343001600,1.0049695810776837
2012-07-24,1343088000,1.0052690854499688
2012-07-25,1343174400,1.0055574093157225
2012-07-26,1343260800,1.0081564478184317
2012-07-27,1343347200,1.0062058453707516
2012-07-28,1343433600,1.006095151272722
2012-07-29,1343520000,1.0096911433663494
2012-07-30,1343606400,1.012065389723292
2012-07-31,1343692800,1.0080327820842598
2012-08-01,1343779200,1.0080200035076485
2012-08-02,1343865600,1.0267027337059975
2012-08-03,1343952000,1.0231135041893735
2012-08-04,1344038400,1.0183012094715527
2012-08-05,1344124800,1.00925748390856
2012-08-06,1344211200,1.0103979335975202
2012-08-07,1344297600,1.0051753991825894
2012-08-08,1344384000,1.0157926543695694
2012-08-09,1344470400,1.0139897356038592
2012-08-10,1344556800,1.0080672422706318
2012-08-11,1344643200,1.0063759822299803
2012-08-12,1344729600,1.006291887616171
2012-08-13,1344816000,1.0095990936455572
2012-08-14,1344902400,1.014474571727612
2012-08-15,1344988800,1.0164357110853264
2012-08-16,1345075200,1.0175131363073207
2012-08-17,1345161600,1.0203786737152265
2012-08-18,1345248000,1.0207142052699643
2012-08-19,1345334400,0.9837252217028667
2012-08-20,1345420800,1.0018043285162057
2012-08-21,1345507200,1.0000144826801167
2012-08-22,1345593600,1.0008421082382026
2012-08-23,1345680000,1.0002194313069022
2012-08-24,1345766400,1.0009753510011765
2012-08-25,1345852800,1.003075514397664
2012-08-26,1345939200,1.0026354792075305
2012-08-27,1346025600,1.0087549875062682
2012-08-28,1346112000,1.0019822881932678
2012-08-29,1346198400,1.000238034693311
2012-08-30,1346284800,1.0000635842132133
2012-08-31,1346371200,1.00539733606148
2012-09-01,1346457600,0.9975368273516922
2012-09-02,1346544000,1.0003037306658478
2012-09-03,1346630400,1.0011614530545097
2012-09-04,1346716800,1.001327401492368
2012-09-05,1346803200,1.0012146193447815
2012-09-06,1346889600,1.0006169602469017
2012-09-07,1346976000,1.0003401185469958
2012-09-08,1347062400,1.0008287793814465
2012-09-09,1347148800,1.0032421585776243
2012-09-10,1347235200,1.0039079650284628
2012-09-11,1347321600,1.0000705346738903
2012-09-12,1347408000,1.0012155919813694
2012-09-13,1347494400,1.0003485807053927
2012-09-14,1347580800,1.0006448533069
2012-09-15,1347667200,1.0020706766808956
2012-09-16,1347753600,1.0009145734062688
2012-09-17,1347840000,1.0007816439152493
2012-09-18,1347926400,1.0009572952268846
2012-09-19,1348012800,1.000915693001536
2012-09-20,1348099200,1.0020575979577353
2012-09-21,1348185600,1.0004288457813313
2012-09-22,1348272000,1.0004433371369748
2012-09-23,1348358400,1.0002884117563553
2012-09-24,1348444800,1.0008898527667507
2012-09-25,1348531200,1.0049443424693656
2012-09-26,1348617600,1.005943097278211
2012-09-27,1348704000,1.0099185715000434
2012-09-28,1348790400,1.0074301589125465
2012-09-29,1348876800,1.0081901756624136
2012-09-30,1348963200,1.004967724526739
2012-10-01,1349049600,1.0029479012865128
2012-10-02,1349136000,1.00784382467543
2012-10-03,1349222400,1.0124357612894177
2012-10-04,1349308800,1.0129583192411498
2012-10-05,1349395200,1.0016002477750812
2012-10-06,1349481600,1.0006863518088887
2012-10-07,1349568000,0.9973726819915243
2012-10-08,1349654400,0.9988444464919837
2012-10-09,1349740800,1.0008828597091388
2012-10-10,1349827200,1.0051367552498753
2012-10-11,1349913600,1.0016218498243883
2012-10-12,1350000000,1.0004718353239683
2012-10-13,1350086400,0.999819490728976
2012-10-14,1350172800,1.0024309891650183
2012-10-15,1350259200,0.9998186192526792
2012-10-16,1350345600,1.002095092840027
2012-10-17,1350432000,1.0038430612873437
2012-10-18,1350518400,1.0012407576127573
2012-10-19,1350604800,1.0004346423197261
2012-10-20,1350691200,0.999226905910944
2012-10-21,1350777600,1.006107259939549
2012-10-22,1350864000,1.0000135556315484
2012-10-23,1350950400,1.0005533155294202
2012-10-24,1351036800,1.0024774711624733
2012-10-25,1351123200,0.9969619999704143
2012-10-26,1351209600,0.9832577986920867
2012-10-27,1351296000,0.9932349993594191
2012-10-28,1351382400,0.9956027575834671
2012-10-29,1351468800,0.9993144780494685
2012-10-30,1351555200,0.9997236936614694
2012-10-31,1351641600,1.0021157249977939
2012-11-01,1351728000,0.9989052155021206
2012-11-02,1351814400,0.9885560371258875
2012-11-03,1351900800,0.9985826505608628
2012-11-04,1351987200,1.0024300421515948
2012-11-05,1352073600,0.999970026020762
2012-11-06,1352160000,1.0010961319919391
2012-11-07,1352246400,1.0036648448765646
2012-11-08,1352332800,1.0010950143192794
2012-11-09,1352419200,1.0001723946733103
2012-11-10,1352505600,1.000909483639968
2012-11-11,1352592000,1.0020129355952712
2012-11-12,1352678400,1.0175867321316037
2012-11-13,1352764800,1.0039672383738685
2012-11-14,1352851200,1.0019885616640178
2012-11-15,1352937600,1.0021944853727627
2012-11-16,1353024000,1.0049189104889868
2012-11-17,1353110400,1.0029550218624448
2012-11-18,1353196800,1.0041000869311714
2012-11-19,1353283200,1.006029373099954
2012-11-20,1353369600,1.0030466642918254
2012-11-21,1353456000,1.00675437446348
2012-11-22,1353542400,1.0080480058723291
2012-11-23,1353628800,1.0122466903313603
2012-11-24,1353715200,1.0054103771623062
2012-11-25,1353801600,1.0143875844129357
2012-11-26,1353888000,1.0117608731366619
2012-11-27,1353974400,1.0020032112287618
2012-11-28,1354060800,1.004292766553628
2012-11-29,1354147200,1.0054214907647712
2012-11-30,1354233600,1.0153855592447822
2012-12-01,1354320000,1.0081490954501102
2012-12-02,1354406400,1.0025620338548482
2012-12-03,1354492800,1.004818595002119
2012-12-04,1354579200,1.016531253062922
2012-12-05,1354665600,1.007719313465845
2012-12-06,1354752000,1.004646232517574
2012-12-07,1354838400,1.0098553245582782
2012-12-08,1354924800,1.0059191100380356
2012-12-09,1355011200,1.006525822347099
2012-12-10,1355097600,1.0079281900666497
2012-12-11,1355184000,1.006850132107534
2012-12-12,1355270400,1.0047141926225271
2012-12-13,1355356800,1.0055867087670782
2012-12-14,1355443200,1.003266351270117
2012-12-15,1355529600,1.001518426430665
2012-12-16,1355616000,1.00200618969114
2012-12-17,1355702400,0.9987371890499567
2012-12-18,1355788800,1.0023438806953486
2012-12-19,1355875200,1.0091599968805864
2012-12-20,1355961600,1.0084756924486955
2012-12-21,1356048000,1.0058096822828955
2012-12-22,1356134400,1.0004169889389747
2012-12-23,1356220800,0.99959838917612
2012-12-24,1356307200,1.000608770044349
2012-12-25,1356393600,1.0009867983314091
2012-12-26,1356480000,1.003791554182722
2012-12-27,1356566400,1.0025505150557346
2012-12-28,1356652800,1.0052698167488776
2012-12-29,1356739200,1.0018526543369517
2012-12-30,1356825600,1.003357402208165
2012-12-31,1356912000,1.011792457530367
2013-01-01,1356998400,0.9989827627475513
2013-01-02,1357084800,0.9989710925830793
2013-01-03,1357171200,1.0006247843329525
2013-01-04,1357257600,1.001867234369097
2013-01-05,1357344000,1.0002642634278474
2013-01-06,1357430400,1.0000456390760142
2013-01-07,1357516800,1.000888492455612
2013-01-08,1357603200,1.006298977653181
2013-01-09,1357689600,1.0044043856408609
2013-01-10,1357776000,1.0135361556481346
2013-01-11,1357862400,1.0102717635145277
2013-01-12,1357948800,1.0059672187564608
2013-01-13,1358035200,1.0056841588639385
2013-01-14,1358121600,1.0059885927335568
2013-01-15,1358208000,1.006203246604756
2013-01-16,1358294400,1.007646916022917
2013-01-17,1358380800,1.0175696894165802
2013-01-18,1358467200,1.0151101853005626
2013-01-19,1358553600,1.0064459415453957
2013-01-20,1358640000,1.0076055322964335
2013-01-21,1358726400,1.0308047532054692
2013-01-22,1358812800,1.0431243173679643
2013-01-23,1358899200,1.0125568868205725
2013-01-24,1358985600,1.022620921256266
2013-01-25,1359072000,1.0045842194132422
2013-01-26,1359158400,1.0075456954954114
2013-01-27,1359244800,1.0262574541678602
2013-01-28,1359331200,1.019876839338692
2013-01-29,1359417600,1.0311518719873545
2013-01-30,1359504000,1.0174881641175115
2013-01-31,1359590400,1.042826135199254
2013-02-01,1359676800,1.055461157292838
2013-02-02,1359763200,1.0097651654419333
2013-02-03,1359849600,1.0111159421303695
2013-02-04,1359936000,1.0097854384223732
2013-02-05,1360022400,1.0107319131106856
2013-02-06,1360108800,1.0133311928086814
2013-02-07,1360195200,1.0146485409703323
2013-02-08,1360281600,1.0214474089311183
2013-02-09,1360368000,1.0188108847170265
2013-02-10,1360454400,1.0141326347553794
2013-02-11,1360540800,1.0201108297988637
2013-02-12,1360627200,1.0355832353624281
2013-02-13,1360713600,1.0393446592372362
2013-02-14,1360800000,1.0345898045245774
2013-02-15,1360886400,1.050502666513824
2013-02-16,1360972800,1.0273469296439077
2013-02-17,1361059200,1.0242509954713515
2013-02-18,1361145600,1.0213950064834636
2013-02-19,1361232000,1.0300836213495228
2013-02-20,1361318400,1.0375126661790828
2013-02-21,1361404800,1.0272438809022904
2013-02-22,1361491200,1.0274831453941833
2013-02-23,1361577600,1.0118834281027724
2013-02-24,1361664000,1.026732872429895
2013-02-25,1361750400,1.6308390452
2013-02-26,1361836800,1.0234023696240746
2013-02-27,1361923200,1.0116433641009845
2013-02-28,1362009600,1.061935819133756
2013-03-01,1362096000,1.0280749134599863
2013-03-02,1362182400,1.0135925514771373
2013-03-03,1362268800,1.0179424474357326
2013-03-04,1362355200,1.0381451922913771
2013-03-05,1362441600,1.0529938442188944
2013-03-06,1362528000,1.0662215919592068
2013-03-07,1362614400,1.0372423201013197
2013-03-08,1362700800,1.0237655367826888
2013-03-09,1362787200,1.0479632675465769
2013-03-10,1362873600,1.0264738223585697
2013-03-11,1362960000,1.0407924437180651
2013-03-12,1363046400,1.0200521490645873
2013-03-13,1363132800,1.0291409782436072
2013-03-14,1363219200,1.0335013825299801
2013-03-15,1363305600,1.0064556937865863
2013-03-16,1363392000,1.008914878403068
2013-03-17,1363478400,1.0194406660059443
2013-03-18,1363564800,1.0088021838877204
2013-03-19,1363651200,1.0548705542290584
2013-03-20,1363737600,1.051161729916488
2013-03-21,1363824000,1.0686799738016197
2013-03-22,1363910400,1.0563931242736877
2013-03-23,1363996800,1.0124640377920828
2013-03-24,1364083200,1.0592763921040393
2013-03-25,1364169600,1.0684342715962971
2013-03-26,1364256000,1.029686599045049
2013-03-27,1364342400,1.1583245385
2013-03-28,1364428800,1.0594910250226854
2013-03-29,1364515200,1.0416095691695182
2013-03-30,1364601600,1.0454211533878572
2013-03-31,1364688000,1.0218976286694053
2013-04-01,1364774400,1.0936606025796838
2013-04-02,1364860800,1.0428732498545883
2013-04-03,1364947200,1.0960521984450577
2013-04-04,1365033600,1.0375561922490695
2013-04-05,1365120000,1.0900837912928991
2013-04-06,1365206400,1.0428377109203555
2013-04-07,1365292800,1.0744383991691484
2013-04-08,1365379200,1.1180817580342552
2013-04-09,1365465600,1.1460560942253228
2013-04-10,1365552000,1.0691254371826797
2013-04-11,1365638400,0.9013397445734567
2013-04-12,1365724800,0.8276704414251971
2013-04-13,1365811200,1.01124185716564
2013-04-14,1365897600,1.0002820311684328
2013-04-15,1365984000,0.952173804895335
2013-04-16,1366070400,0.9427994622042053
2013-04-17,1366156800,1.0243151620370365
2013-04-18,1366243200,1.0080321749172372
2013-04-19,1366329600,1.0415656017224522
2013-04-20,1366416000,1.0438716418329121
2013-04-21,1366502400,1.046483844629284
2013-04-22,1366588800,1.020350467297632
2013-04-23,1366675200,1.0395682724704143
2013-04-24,1366761600,1.0666519795849831
2013-04-25,1366848000,1.0809714494039164
2013-04-26,1366934400,1.0137186606181274
2013-04-27,1367020800,1.0479311185864357
2013-04-28,1367107200,1.029317539052197
2013-04-29,1367193600,1.0262314694192969
2013-04-30,1367280000,1.0232370365255519
2013-05-01,1367366400,0.979595004083673
2013-05-02,1367452800,0.9739143822584723
2013-05-03,1367539200,0.9589336390730425
2013-05-04,1367625600,1.0102818267038023
2013-05-05,1367712000,1.0238064098959971
2013-05-06,1367798400,1.0182127585236402
2013-05-07,1367884800,0.9976673994934534
2013-05-08,1367971200,1.0016180547463986
2013-05-09,1368057600,1.0034049993331289
2013-05-10,1368144000,0.9978082355085939
2013-05-11,1368230400,1.0287372242734008
2013-05-12,1368316800,1.0109875668967538
2013-05-13,1368403200,1.0062466272872257
2013-05-14,1368489600,0.999162764437329
2013-05-15,1368576000,1.0120207867514555
2013-05-16,1368662400,1.002878929694388
2013-05-17,1368748800,1.00926204570147
2013-05-18,1368835200,1.0354026474341818
2013-05-19,1368921600,1.0099202694697
2013-05-20,1369008000,1.0124916197704121
2013-05-21,1369094400,1.006827727001057
2013-05-22,1369180800,1.0097272650475437
2013-05-23,1369267200,1.0151839467452322
2013-05-24,1369353600,1.0271151195464507
2013-05-25,1369440000,1.06458057713579
2013-05-26,1369526400,1.0108771602746476
2013-05-27,1369612800,1.0132552767177432
2013-05-28,1369699200,1.0101351207684406
2013-05-29,1369785600,1.024733539039588
2013-05-30,1369872000,1.021170312812211
2013-05-31,1369958400,1.0201193981866232
2013-06-01,1370044800,1.0172137103449697
2013-06-02,1370131200,1.014065035341879
2013-06-03,1370217600,1.007062339827051
2013-06-04,1370304000,1.012561824601945
2013-06-05,1370390400,1.0191015173984932
2013-06-06,1370476800,1.0359666554074038
2013-06-07,1370563200,0.9936366757121439
2013-06-08,1370649600,0.9915600894130664
2013-06-09,1370736000,0.981895103254524
2013-06-10,1370822400,0.9949692871710583
2013-06-11,1370908800,1.0157463929577109
2013-06-12,1370995200,1.0007306484805063
2013-06-13,1371081600,0.990905541006777
2013-06-14,1371168000,0.9901723915546817
2013-06-15,1371254400,0.99559280050009
2013-06-16,1371340800,0.9994059528056719
2013-06-17,1371427200,0.9948266195942929
2013-06-18,1371513600,1.0017746958601923
2013-06-19,1371600000,1.0046268672434953
2013-06-20,1371686400,0.9997811723416912
2013-06-21,1371772800,0.9927928005484767
2013-06-22,1371859200,0.996351739715182
2013-06-23,1371945600,0.9931741036546411
2013-06-24,1372032000,1.000704965212104
2013-06-25,1372118400,1.0038938657974301
2013-06-26,1372204800,1.00043357725081
2013-06-27,1372291200,0.9928502809985288
2013-06-28,1372377600,0.9773030834125498
2013-06-29,1372464000,1.0003011318276809
2013-06-30,1372550400,0.9796910965221705
2013-07-01,1372636800,1.0033241482562563
2013-07-02,1372723200,1.0050613481915311
2013-07-03,1372809600,0.9805999734345028
2013-07-04,1372896000,0.9779603345302322
2013-07-05,1372982400,0.9416894897386201
2013-07-06,1373068800,0.9158760137243549
2013-07-07,1373155200,0.9888686827398732
2013-07-08,1373241600,1.0038183924733564
2013-07-09,1373328000,0.9935772242688202
2013-07-10,1373414400,1.0261951202163997
2013-07-11,1373500800,1.0056360217543692
2013-07-12,1373587200,1.0227030359384148
2013-07-13,1373673600,1.0182137543105814
2013-07-14,1373760000,1.0081965411601146
2013-07-15,1373846400,1.0068051320116094
2013-07-16,1373932800,0.997986231814971
2013-07-17,1374019200,0.9938116371108346
2013-07-18,1374105600,0.9769849555397507
2013-07-19,1374192000,0.9896349461766601
2013-07-20,1374278400,0.9922859961036138
2013-07-21,1374364800,0.993386526475674
2013-07-22,1374451200,0.9970514582464103
2013-07-23,1374537600,1.0008510915327604
2013-07-24,1374624000,1.002257978208095
2013-07-25,1374710400,1.00567651681934
2013-07-26,1374796800,1.0018082914748816
2013-07-27,1374883200,1.0021171311322652
2013-07-28,1374969600,1.0060491595571985
2013-07-29,1375056000,0.9891177586503811
2013-07-30,1375142400,1.0067960995345264
2013-07-31,1375228800,1.0189078253912511
2013-08-01,1375315200,1.0036243753368028
2013-08-02,1375401600,1.0211206375688384
2013-08-03,1375488000,1.0673880412460348
2013-08-04,1375574400,1.006151903198653
2013-08-05,1375660800,1.0139175861786773
2013-08-06,1375747200,1.0014991594503928
2013-08-07,1375833600,1.0034239522786832
2013-08-08,1375920000,0.999215969623862
2013-08-09,1376006400,0.9999830341387884
2013-08-10,1376092800,1.0038328355657038
2013-08-11,1376179200,1.0025002988434757
2013-08-12,1376265600,0.9975783025647444
2013-08-13,1376352000,1.0221032452713767
2013-08-14,1376438400,1.0054963558924854
2013-08-15,1376524800,1.0147865460105965
2013-08-16,1376611200,1.0032814783963613
2013-08-17,1376697600,1.006267660581303
2013-08-18,1376784000,1.00286525661456
2013-08-19,1376870400,1.009741322804845
2013-08-20,1376956800,1.0092278692538372
2013-08-21,1377043200,1.0097272219707345
2013-08-22,1377129600,1.011303602469097
2013-08-23,1377216000,1.0104336406865475
2013-08-24,1377302400,1.0060752823560546
2013-08-25,1377388800,1.0140644770143603
2013-08-26,1377475200,1.0121612600464616
2013-08-27,1377561600,1.0184072362853216
2013-08-28,1377648000,1.0191013845472405
2013-08-29,1377734400,1.0066111515233456
2013-08-30,1377820800,1.0229520122810618
2013-08-31,1377907200,1.0277052847940904
2013-09-01,1377993600,1.019996156678705
2013-09-02,1378080000,1.0216756438765258
2013-09-03,1378166400,1.0343499186324199
2013-09-04,1378252800,1.00608419957312
2013-09-05,1378339200,1.001679892833182
2013-09-06,1378425600,1.0034476445921616
2013-09-07,1378512000,1.0095645224332928
2013-09-08,1378598400,1.0048133289674404
2013-09-09,1378684800,1.0141963994343228
2013-09-10,1378771200,1.0140982527021025
2013-09-11,1378857600,1.01600692909955
2013-09-12,1378944000,1.0408248792937005
2013-09-13,1379030400,1.010637664173635
2013-09-14,1379116800,1.0338144154747035
2013-09-15,1379203200,1.010385665594808
2013-09-16,1379289600,1.015673938366709
2013-09-17,1379376000,1.0082568443742075
2013-09-18,1379462400,1.0132659057034346
2013-09-19,1379548800,1.0397411280245648
2013-09-20,1379635200,1.0031599652133978
2013-09-21,1379721600,1.0027864666931203
2013-09-22,1379808000,1.018781327334438
2013-09-23,1379894400,1.0024943654368041
2013-09-24,1379980800,1.0076662512575334
2013-09-25,1380067200,1.0094477878930508
2013-09-26,1380153600,1.0073581856757743
2013-09-27,1380240000,1.0081803615155478
2013-09-28,1380326400,1.00687659862962
2013-09-29,1380412800,1.010359987397865
2013-09-30,1380499200,1.0095333007702592
2013-10-01,1380585600,1.007889210102578
2013-10-02,1380672000,0.9853503703545515
2013-10-03,1380758400,1.0032340621142457
2013-10-04,1380844800,1.0107558615819834
2013-10-05,1380931200,1.0102547479345747
2013-10-06,1381017600,1.0122198474257598
2013-10-07,1381104000,1.0686127052120096
2013-10-08,1381190400,1.006892855295032
2013-10-09,1381276800,1.0124567169350052
2013-10-10,1381363200,1.0066016560041178
2013-10-11,1381449600,1.008750598325922
2013-10-12,1381536000,1.011175608381171
2013-10-13,1381622400,1.0102975930503137
2013-10-14,1381708800,1.0188786486689811
2013-10-15,1381795200,1.0219947430238963
2013-10-16,1381881600,1.0357208093218455
