d,unixTs,nupl
2024-11-24,1732406400,0.6261633967434933
2024-11-25,1732492800,0.6258047930510072
2024-11-26,1732579200,0.6104960239971139
2024-11-27,1732665600,0.5986437759356453
2024-11-28,1732752000,0.6159698457873115
2024-11-29,1732838400,0.6130949624755594
2024-11-30,1732924800,0.6189926151930303
2024-12-01,1733011200,0.6150908661695959
2024-12-02,1733097600,0.6185029925670668
2024-12-03,1733184000,0.6084684329873908
2024-12-04,1733270400,0.609618872818123
2024-12-05,1733356800,0.6134826096106976
2024-12-06,1733443200,0.6041517628216159
2024-12-07,1733529600,0.5979557735802213
2024-12-08,1733616000,0.616429355423066
2024-12-09,1733702400,0.5825559366431927
2024-12-10,1733788800,0.5972670724499202
2024-12-11,1733875200,0.5995632096621497
2024-12-12,1733961600,0.598601370525087
2024-12-13,1734048000,0.6113098674235176
2024-12-14,1734134400,0.6142001161418303
2024-12-15,1734220800,0.6132892133424258
2024-12-16,1734307200,0.6192032471788139
2024-12-17,1734393600,0.6260430624462288
2024-12-18,1734480000,0.6254087092535354
2024-12-19,1734566400,0.6053677497455813
2024-12-20,1734652800,0.5928140455348466
2024-12-21,1734739200,0.5890734061428882
2024-12-22,1734825600,0.5874535966264377
2024-12-23,1734912000,0.5753795674938567
2024-12-24,1734998400,0.5741877137439826
2024-12-25,1735084800,0.5892157221235662
2024-12-26,1735171200,0.5672766563428272
2024-12-27,1735257600,0.5725288778778599
2024-12-28,1735344000,0.5691303170553214
2024-12-29,1735430400,0.5724026092905523
2024-12-30,1735516800,0.5616179148181483
2024-12-31,1735603200,0.5583265508498393
2025-01-01,1735689600,0.5611609026383185
2025-01-02,1735776000,0.5667670314394033
2025-01-03,1735862400,0.5760239381603012
2025-01-04,1735948800,0.5655897350072415
2025-01-05,1736035200,0.5814427333021676
2025-01-06,1736121600,0.58241825848249
2025-01-07,1736208000,0.5948104492545636
2025-01-08,1736294400,0.5735015102788927
2025-01-09,1736380800,0.5652777751546167
2025-01-10,1736467200,0.5524324234966695
2025-01-11,1736553600,0.5515972957629196
2025-01-12,1736640000,0.5626685989268245
2025-01-13,1736726400,0.5598143421044264
2025-01-14,1736812800,0.5603000374372394
2025-01-15,1736899200,0.5702076029143162
2025-01-16,1736985600,0.5822722773315202
2025-01-17,1737072000,0.5743312592571627
2025-01-18,1737158400,0.5986960584448445
2025-01-19,1737244800,0.5851780586205998
2025-01-20,1737331200,0.5910114346234846
2025-01-21,1737417600,0.5931380492445467
2025-01-22,1737504000,0.601948002351266
2025-01-23,1737590400,0.5913539779496391
2025-01-24,1737676800,0.5913592104410861
2025-01-25,1737763200,0.5945283839237928
2025-01-26,1737849600,0.5954210498045585
2025-01-27,1737936000,0.5915239936988415
2025-01-28,1738022400,0.5644411785973786
2025-01-29,1738108800,0.5778767383943917
2025-01-30,1738195200,0.58786768763019
2025-01-31,1738281600,0.5931760511486797
2025-02-01,1738368000,0.581636260783578
2025-02-02,1738454400,0.5746529285166035
2025-02-03,1738540800,0.5611702020688203
2025-02-04,1738627200,0.5774705797855743
2025-02-05,1738713600,0.559621754740327
2025-02-06,1738800000,0.5541718818558979
2025-02-07,1738886400,0.5547817945545378
2025-02-08,1738972800,0.5510669131699718
2025-02-09,1739059200,0.5527625850959186
2025-02-10,1739145600,0.5493776423738911
2025-02-11,1739232000,0.5560884300651565
2025-02-12,1739318400,0.5481520988449372
2025-02-13,1739404800,0.5584689722982668
2025-02-14,1739491200,0.5508728992439513
2025-02-15,1739577600,0.5543500291654416
2025-02-16,1739664000,0.5558595515627393
2025-02-17,1739750400,0.5517989005910766
2025-02-18,1739836800,0.5484535225366907
2025-02-19,1739923200,0.5455758119771753
2025-02-20,1740009600,0.5510259704784402
2025-02-21,1740096000,0.5582344771752785
2025-02-22,1740182400,0.5469536104034978
2025-02-23,1740268800,0.5507346588303191
2025-02-24,1740355200,0.5473901690050853
2025-02-25,1740441600,0.530140622443671
2025-02-26,1740528000,0.511719900546386
2025-02-27,1740614400,0.4871496755370405
2025-02-28,1740700800,0.48739256671434944
2025-03-01,1740787200,0.4850807404985593
2025-03-02,1740873600,0.4963466733164334
2025-03-03,1740960000,0.5395278308833344
2025-03-04,1741046400,0.49719895544490034
2025-03-05,1741132800,0.5042860141870394
2025-03-06,1741219200,0.5191195579747772
2025-03-07,1741305600,0.5180267566154158
2025-03-08,1741392000,0.4978920172700931
2025-03-09,1741478400,0.49586053405260805
2025-03-10,1741564800,0.459363027480194
2025-03-11,1741651200,0.45412813970302873
2025-03-12,1741737600,0.4766076577465837
2025-03-13,1741824000,0.479907358789744
2025-03-14,1741910400,0.4650276082172043
2025-03-15,1741996800,0.4842738356153049
2025-03-16,1742083200,0.4840436123012365
2025-03-17,1742169600,0.4701123104696471
2025-03-18,1742256000,0.4817859295797449
2025-03-19,1742342400,0.471607303136658
2025-03-20,1742428800,0.49403886912695305
2025-03-21,1742515200,0.47894094664057707
2025-03-22,1742601600,0.4814376284444851
2025-03-23,1742688000,0.4806036484508119
2025-03-24,1742774400,0.48923637012765875
2025-03-25,1742860800,0.501002395139366
2025-03-26,1742947200,0.5007889618624852
2025-03-27,1743033600,0.4969894556092885
2025-03-28,1743120000,0.47749657370993664
2025-03-29,1743206400,0.4823648878130368
2025-03-30,1743292800,0.4684289834711036
2025-03-31,1743379200,0.46558645438993973
2025-04-01,1743465600,0.4705625260722464
2025-04-02,1743552000,0.4869374638711952
2025-04-03,1743638400,0.4825510666589117
2025-04-04,1743724800,0.4699911064117125
2025-04-05,1743811200,0.4798158680475205
2025-04-06,1743897600,0.47187674087081916
2025-04-07,1743984000,0.44323009667186
2025-04-08,1744070400,0.4479094424394677
2025-04-09,1744156800,0.43132188695318574
2025-04-10,1744243200,0.4741673956708339
2025-04-11,1744329600,0.4499765590545933
2025-04-12,1744416000,0.47565147352296017
2025-04-13,1744502400,0.4862752280200933
2025-04-14,1744588800,0.4748770610434433
2025-04-15,1744675200,0.4811680038642187
2025-04-16,1744761600,0.4769791601881441
2025-04-17,1744848000,0.48225164402068144
2025-04-18,1744934400,0.48518048210413234
2025-04-19,1745020800,0.48248384403696903
2025-04-20,1745107200,0.48665326901291783
2025-04-21,1745193600,0.48399075869693486
2025-04-22,1745280000,0.4965986337867028
2025-04-23,1745366400,0.5272091204330148
2025-04-24,1745452800,0.5279506631877333
2025-04-25,1745539200,0.5257814675166624
2025-04-26,1745625600,0.5319342543691633
2025-04-27,1745712000,0.5302736128506804
2025-04-28,1745798400,0.5291602530823877
2025-04-29,1745884800,0.5299575490379399
2025-04-30,1745971200,0.5294874808621329
2025-05-01,1746057600,0.528713530657216
2025-05-02,1746144000,0.5378107216930624
2025-05-03,1746230400,0.5384046354230114
2025-05-04,1746316800,0.536182388379495
2025-05-05,1746403200,0.5320157210657129
2025-05-06,1746489600,0.5274870033257366
2025-05-07,1746576000,0.526525444432853
2025-05-08,1746662400,0.5368221540023792
2025-05-09,1746748800,0.5606722022904579
2025-05-10,1746835200,0.5622845328013514
2025-05-11,1746921600,0.5647548160329414
2025-05-12,1747008000,0.5666238073431009
2025-05-13,1747094400,0.5571173168814818
2025-05-14,1747180800,0.5617370518221684
2025-05-15,1747267200,0.5608872440078868
2025-05-16,1747353600,0.5587255758745822
2025-05-17,1747440000,0.5600493021788525
2025-05-18,1747526400,0.5582312804172817
2025-05-19,1747612800,0.5609515311982636
2025-05-20,1747699200,0.5654864011554128
2025-05-21,1747785600,0.5692904883615423
2025-05-22,1747872000,0.575109491051804
2025-05-23,1747958400,0.5839106879787644
2025-05-24,1748044800,0.5739490892047764
2025-05-25,1748131200,0.5754764147023266
2025-05-26,1748217600,0.5686334986079034
2025-05-27,1748304000,0.5750215392802196
2025-05-28,1748390400,0.572671467588371
2025-05-29,1748476800,0.5663668954953844
2025-05-30,1748563200,0.5616944717448922
2025-05-31,1748649600,0.5544924045315424
2025-06-01,1748736000,0.5552576333093058
2025-06-02,1748822400,0.5568658498780562
2025-06-03,1748908800,0.5534293313275969
2025-06-04,1748995200,0.5542193182219081
2025-06-05,1749081600,0.5521278101682954
2025-06-06,1749168000,0.5362850831782782
2025-06-07,1749254400,0.5493407668252515
2025-06-08,1749340800,0.5550869566069295
2025-06-09,1749427200,0.5567748700234794
2025-06-10,1749513600,0.5712869793681714
2025-06-11,1749600000,0.5699857226890049
2025-06-12,1749686400,0.564077052032532
2025-06-13,1749772800,0.5447027072771427
2025-06-14,1749859200,0.5518205554870164
2025-06-15,1749945600,0.5503723885031698
2025-06-16,1750032000,0.5468963786021034
2025-06-17,1750118400,0.5628200172043459
2025-06-18,1750204800,0.5452944824514699
2025-06-19,1750291200,0.54737687612601
2025-06-20,1750377600,0.5270653738595299
2025-06-21,1750464000,0.5404150073545139
2025-06-22,1750550400,0.5310243876221437
2025-06-23,1750636800,0.5215662978642215
2025-06-24,1750723200,0.5400293060733022
2025-06-25,1750809600,0.5489158544089812
2025-06-26,1750896000,0.5542801682856069
2025-06-27,1750982400,0.5513500994707468
2025-06-28,1751068800,0.5516441108768495
2025-06-29,1751155200,0.5524069296965733
2025-06-30,1751241600,0.5522286885727731
2025-07-01,1751328000,0.5502616265251037
2025-07-02,1751414400,0.5439829062967969
2025-07-03,1751500800,0.558571592865547
2025-07-04,1751587200,0.5555393166255743
2025-07-05,1751673600,0.5476841713191606
2025-07-06,1751760000,0.5483519549368554
2025-07-07,1751846400,0.5522361811468638
2025-07-08,1751932800,0.5472080700394677
2025-07-09,1752019200,0.549286424460225
2025-07-10,1752105600,0.5565964452398979
2025-07-11,1752192000,0.575557003106196
2025-07-12,1752278400,0.5794911179614648
2025-07-13,1752364800,0.5787352889114943
2025-07-14,1752451200,0.5806278388218332
2025-07-15,1752537600,0.5853126172121983
2025-07-16,1752624000,0.5731420003094471
2025-07-17,1752710400,0.5787282355822981
2025-07-18,1752796800,0.5806781243221293
2025-07-19,1752883200,0.5709317140651975
2025-07-20,1752969600,0.5708653384449924
2025-07-21,1753056000,0.5704098821131273
2025-07-22,1753142400,0.5676031325433607
2025-07-23,1753228800,0.5747373675438803
2025-07-24,1753315200,0.5689039118695342
2025-07-25,1753401600,0.569806457175801
2025-07-26,1753488000,0.5645685443445863
2025-07-27,1753574400,0.5675465962840507
2025-07-28,1753660800,0.571985975893386
2025-07-29,1753747200,0.5666310363262577
2025-07-30,1753833600,0.5641779514208256
2025-07-31,1753920000,0.5444916976330354
2025-08-01,1754006400,0.558579577532203
2025-08-02,1754092800,0.5492866553129186
2025-08-03,1754179200,0.5450458753302376
2025-08-04,1754265600,0.5510227421388106
2025-08-05,1754352000,0.5532385363688249
2025-08-06,1754438400,0.546513547661501
2025-08-07,1754524800,0.5520630661216643
2025-08-08,1754611200,0.5592852610640862
2025-08-09,1754697600,0.5583992888108511
2025-08-10,1754784000,0.5566488388654166
2025-08-11,1754870400,0.5645571116590906
